scene,speed
seq_eth,2.183210079218216
seq_eth,2.137353796169457
seq_eth,2.0016399526388393
seq_eth,1.967310982025972
seq_eth,1.9578368164890532
seq_eth,2.0965745872732473
seq_eth,2.124999999999998
seq_eth,2.1166379591229183
seq_eth,2.174425211406461
seq_eth,1.8756665481902666
seq_eth,1.782948751366681
seq_eth,1.8621643992945414
seq_eth,2.067947351844334
seq_eth,1.9753559805766643
seq_eth,1.895595223142324
seq_eth,1.931846590700208
seq_eth,1.9341099374130732
seq_eth,1.962539808513446
seq_eth,1.980924657830281
seq_eth,2.036617907217745
seq_eth,2.0347373909180484
seq_eth,2.237814223746015
seq_eth,2.3249999999999957
seq_eth,2.13929018601966
seq_eth,2.1460719932006085
seq_eth,2.3561090806666876
seq_eth,2.1625361268658625
seq_eth,2.0501524333570895
seq_eth,1.9710799704730393
seq_eth,1.969295559330797
seq_eth,2.0366179072177513
seq_eth,1.757217260329525
seq_eth,1.8376700601576972
seq_eth,2.0485513173948116
seq_eth,2.023687846482255
seq_eth,1.994053660260925
seq_eth,2.0374616560809162
seq_eth,2.1977971926453974
seq_eth,2.1231609689328867
seq_eth,2.0251543151078706
seq_eth,2.526979422156034
seq_eth,2.379732127782454
seq_eth,2.250694337310153
seq_eth,2.094822486512876
seq_eth,2.144360335857757
seq_eth,2.595308266853868
seq_eth,2.4167708310884644
seq_eth,2.0915380106514894
seq_eth,2.308679276123044
seq_eth,3.0162321280034057
seq_eth,3.1257499100215855
seq_eth,2.576486221581631
seq_eth,2.4988122178347036
seq_eth,2.4434862389626923
seq_eth,2.3818322778902887
seq_eth,1.8456028825291748
seq_eth,2.0471397729515175
seq_eth,2.255340883325621
seq_eth,2.116637959122909
seq_eth,2.1878214049597444
seq_eth,2.137536549395122
seq_eth,2.1095023109728968
seq_eth,2.518587153544627
seq_eth,2.5126243750310135
seq_eth,2.194488835697276
seq_eth,2.3315767197328046
seq_eth,2.348303909207659
seq_eth,2.188392675001457
seq_eth,2.335861725359624
seq_eth,2.127204738618264
seq_eth,2.3426080551385455
seq_eth,2.5360217368942224
seq_eth,2.6690939473911417
seq_eth,2.675029205448046
seq_eth,2.431306233282841
seq_eth,2.6119915773218016
seq_eth,2.7260319147067946
seq_eth,2.487499999999997
seq_eth,2.4046829312822076
seq_eth,2.4775554988738384
seq_eth,2.5044959572736474
seq_eth,2.468299009439505
seq_eth,2.3929584200315817
seq_eth,2.3591576886677164
seq_eth,2.3979809215254373
seq_eth,2.4245167044176106
seq_eth,2.4220342689565726
seq_eth,2.473515969222756
seq_eth,2.4465536985727487
seq_eth,2.443422292605187
seq_eth,2.389168265317461
seq_eth,2.2926513036220832
seq_eth,2.3465400060514714
seq_eth,2.4933975314819024
seq_eth,2.665432657187193
seq_eth,2.6017121766252282
seq_eth,2.562621948317776
seq_eth,2.8342216744637314
seq_eth,2.7554491466909803
seq_eth,2.508267579426084
seq_eth,2.531612628345811
seq_eth,2.488630396422898
seq_eth,2.5588388479933606
seq_eth,2.446841075754623
seq_eth,2.3014261882580525
seq_eth,2.6050731755557273
seq_eth,2.8880140235116687
seq_eth,2.655301301170935
seq_eth,2.651797739270474
seq_eth,2.5500306370708548
seq_eth,2.3749999999999973
seq_eth,2.2378142237460166
seq_eth,2.3789769334737247
seq_eth,2.495527248899517
seq_eth,2.54269787823878
seq_eth,2.639395053795469
seq_eth,2.6076809620810457
seq_eth,2.5358677015964473
seq_eth,2.6034832436564646
seq_eth,2.625476147292143
seq_eth,2.7726904803818218
seq_eth,2.8647098456911784
seq_eth,2.700028935030151
seq_eth,2.7626131198559065
seq_eth,2.7629524516357464
seq_eth,2.7257166488833695
seq_eth,2.751022537166848
seq_eth,3.8440294613855333
seq_eth,3.583468989680247
seq_eth,3.4874103931140614
seq_eth,3.310966626228674
seq_eth,3.249711525658851
seq_eth,3.3642653358497134
seq_eth,3.1564665767278446
seq_eth,2.9242520411209267
seq_eth,2.889312201891662
seq_eth,2.6232732415819755
seq_eth,2.3374999999999986
seq_eth,2.587620770128429
seq_eth,2.6760511953249324
seq_eth,2.3894625441718045
seq_eth,2.403285511544558
seq_eth,2.4179666044013066
seq_eth,2.301120650900347
seq_eth,2.2932645944155663
seq_eth,2.3165842311472273
seq_eth,2.4895092387858258
seq_eth,2.6754672489118465
seq_eth,2.375131575302731
seq_eth,2.400032551862577
seq_eth,2.4928021381569785
seq_eth,2.478816501881502
seq_eth,2.3378007827871015
seq_eth,2.3246639542092935
seq_eth,2.3660357140161663
seq_eth,2.310979229677321
seq_eth,2.3895933231409985
seq_eth,2.4502869729890815
seq_eth,2.450797064222167
seq_eth,2.3805527194330303
seq_eth,2.241929972144524
seq_eth,2.0917994645759017
seq_eth,1.7135945407242656
seq_eth,1.6604310434342056
seq_eth,1.929418630054148
seq_eth,2.0527801270472175
seq_eth,2.1849628143288817
seq_eth,2.0988091861815326
seq_eth,1.9687003962004974
seq_eth,1.905132869382088
seq_eth,1.8974489452947052
seq_eth,1.9919368714896566
seq_eth,2.0396844118637545
seq_eth,2.019436802675428
seq_eth,3.055016366568252
seq_eth,3.125749910021591
seq_eth,2.9908715285013505
seq_eth,2.8533149580794586
seq_eth,2.7892931452251566
seq_eth,2.642087243071279
seq_eth,2.6435357478195733
seq_eth,2.631687908928411
seq_eth,2.614502820805502
seq_eth,2.534758371127325
seq_eth,2.2899918122124356
seq_eth,2.0347373909180493
seq_eth,2.0761292108151634
seq_eth,2.1478550346799463
seq_eth,2.1721245360245898
seq_eth,2.149709282670575
seq_eth,2.0948224865128675
seq_eth,2.206311967968256
seq_eth,2.331375666854237
seq_eth,2.34820410100997
seq_eth,2.158486159325566
seq_eth,2.0600743311832095
seq_eth,2.532599948669344
seq_eth,2.5382388087018217
seq_eth,2.1927437150747995
seq_eth,2.614024674711381
seq_eth,2.523700160478653
seq_eth,2.2755493842147207
seq_eth,2.1382308692000485
seq_eth,2.22840329608445
seq_eth,2.1520702242259744
seq_eth,2.1263231174964803
seq_eth,2.4342927617687953
seq_eth,2.451530134426261
seq_eth,2.265398695594229
seq_eth,2.1425743861065905
seq_eth,2.419969008065992
seq_eth,2.7507101355831574
seq_eth,2.332414253515023
seq_eth,2.011218536111885
seq_eth,2.1866069605669565
seq_eth,2.22963001415032
seq_eth,2.2677080940897207
seq_eth,2.3801588707479246
seq_eth,2.3799290955824812
seq_eth,2.311824225584624
seq_eth,2.344208288527267
seq_eth,2.2455511572885687
seq_eth,2.233306125456166
seq_eth,2.2262636860893266
seq_eth,2.1623193566168823
seq_eth,3.012577799825218
seq_eth,2.9502383378296604
seq_eth,2.822925122988575
seq_eth,2.7406944831556928
seq_eth,2.733501646240595
seq_eth,2.782450583568362
seq_eth,2.8194913105026442
seq_eth,2.780343953542449
seq_eth,2.036579546690978
seq_eth,2.342341243286306
seq_eth,3.222503878973601
seq_eth,2.752413713452229
seq_eth,2.5358985094045163
seq_eth,2.6964096498863173
seq_eth,2.9801426140371343
seq_eth,3.000416637735512
seq_eth,3.009412318044847
seq_eth,2.969243380054936
seq_eth,2.900565677587722
seq_eth,2.840251969456217
seq_eth,2.763206923123937
seq_eth,2.7501136340158845
seq_eth,2.7625282803982394
seq_eth,2.6904054062538476
seq_eth,2.7801191521227873
seq_eth,2.79983258428072
seq_eth,2.7306134841826397
seq_eth,3.482097069296042
seq_eth,3.4534855580992487
seq_eth,3.427918464607914
seq_eth,3.3463833088873542
seq_eth,3.1277238129349074
seq_eth,3.3210032369752476
seq_eth,3.4794036845413734
seq_eth,3.224903099319404
seq_eth,3.233540049233951
seq_eth,3.317613976941874
seq_eth,3.2707988320898114
seq_eth,3.30605505096332
seq_eth,3.3289684963964574
seq_eth,3.3039985245154204
seq_eth,3.3695557941663274
seq_eth,3.3336588382736267
seq_eth,3.1891417340720487
seq_eth,3.181808644466237
seq_eth,3.1660553137935024
seq_eth,3.175615097898341
seq_eth,3.1785413321207123
seq_eth,2.302172886644276
seq_eth,2.492551403682589
seq_eth,2.6111539594592923
seq_eth,2.5904874058755696
seq_eth,2.6136660077370344
seq_eth,2.5952179580913906
seq_eth,2.7715068103831264
seq_eth,2.7041634565979806
seq_eth,2.517190894628362
seq_eth,2.503247890241804
seq_eth,2.519486554836132
seq_eth,2.50131215564952
seq_eth,2.5185871535446087
seq_eth,2.5599072248813903
seq_eth,2.5670082294375387
seq_eth,2.469058525025285
seq_eth,2.3797321277824577
seq_eth,2.445020449812238
seq_eth,2.125918918961876
seq_eth,2.200887605035758
seq_eth,2.375526257484864
seq_eth,2.2127824678444896
seq_eth,2.215605165637587
seq_eth,2.2404310411168735
seq_eth,2.2328863047634187
seq_eth,2.2860992979308756
seq_eth,2.2600124446559917
seq_eth,2.252359873554834
seq_eth,2.18245847612275
seq_eth,2.1723403278492146
seq_eth,2.3801588707479246
seq_eth,2.2238761206506013
seq_eth,2.2362426634871193
seq_eth,2.5068967370037494
seq_eth,2.1120191760493165
seq_eth,1.692077125901778
seq_eth,2.0743975028909034
seq_eth,2.0031615636288613
seq_eth,1.9341099374130806
seq_eth,2.127975857475814
seq_eth,2.263742752611244
seq_eth,2.0609842915461596
seq_eth,2.0736818102110153
seq_eth,2.2079755999557693
seq_eth,2.2010295886243676
seq_eth,2.1107611186488975
seq_eth,2.098287992626377
seq_eth,2.254336099608937
seq_eth,2.427254107010645
seq_eth,2.4122733054112975
seq_eth,2.221063934244113
seq_eth,2.3203246001368076
seq_eth,2.0882109567761664
seq_eth,1.6802157599546612
seq_eth,2.2588713996153125
seq_eth,2.3450079957219834
seq_eth,2.3880235028156522
seq_eth,2.406371750166616
seq_eth,2.3264780248263763
seq_eth,2.174604849162265
seq_eth,2.2063119679682726
seq_eth,2.199040984156493
seq_eth,2.1729156679447894
seq_eth,2.1923161268393825
seq_eth,2.270806574765899
seq_eth,2.4256764520438514
seq_eth,2.8296698128933495
seq_eth,3.0549396475216795
seq_eth,2.6425603115160965
seq_eth,2.4882536546743066
seq_eth,2.6273798735622615
seq_eth,2.741464024932673
seq_eth,2.5426978782387915
seq_eth,2.2753090449431155
seq_eth,2.212641238429754
seq_eth,2.2125353104527017
seq_eth,2.2160282601988706
seq_eth,2.372366961496479
seq_eth,2.346040547390423
seq_eth,2.2715977306732715
seq_eth,2.2674669236837905
seq_eth,2.2625345301232493
seq_eth,2.4527089615362123
seq_eth,2.7709711745162364
seq_eth,2.6220519159619795
seq_eth,2.4349345473749477
seq_eth,2.3160445807453787
seq_eth,2.0256171898954727
seq_eth,2.924145174234696
seq_eth,2.7359299150380405
seq_eth,2.618265169916889
seq_eth,2.7101948730672345
seq_eth,2.702920873795615
seq_eth,2.717104387026757
seq_eth,2.8090256317805395
seq_eth,2.727693622824957
seq_eth,2.6285095586662663
seq_eth,2.5872584428309526
seq_eth,2.527968552019595
seq_eth,2.5386081324221834
seq_eth,2.554407954888969
seq_eth,2.245133626312666
seq_eth,2.2933667936027913
seq_eth,2.360779797016241
seq_eth,2.3799290955824803
seq_eth,2.4285412288038346
seq_eth,2.429120211105236
seq_eth,2.5723590826321168
seq_eth,2.5419296312054036
seq_eth,2.344274941213176
seq_eth,2.341507260291977
seq_eth,2.3048861143232298
seq_eth,3.4089037827430797
seq_eth,3.2179671378061134
seq_eth,3.0398653341883546
seq_eth,2.794665677679544
seq_eth,3.080609720493629
seq_eth,3.487208769202073
seq_eth,3.0167242167622934
seq_eth,2.782787496378417
seq_eth,2.310438270112412
seq_eth,1.7315094570922847
seq_eth,2.6497641404472305
seq_eth,2.5917236060197344
seq_eth,2.598106281505808
seq_eth,2.6676593204530543
seq_eth,2.562774375554752
seq_eth,2.585929475063086
seq_eth,2.6279745052035675
seq_eth,2.513277242963842
seq_eth,2.6393950537954805
seq_eth,2.8501096470136114
seq_eth,2.7772794691928397
seq_eth,2.6682449756347206
seq_eth,2.654977636440638
seq_eth,2.687616276554382
seq_eth,2.742318818080773
seq_eth,2.729125317752885
seq_eth,2.77815136376698
seq_eth,2.792428378669728
seq_eth,2.7803439535423995
seq_eth,2.740894014733158
seq_eth,2.776519854061924
seq_eth,2.800223205389179
seq_eth,2.7607177508756764
seq_eth,2.7518175811633627
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.2704163456597902
seq_eth,0.4919667163538597
seq_eth,0.4517327749898125
seq_eth,0.46114666864241094
seq_eth,0.1505199322348975
seq_eth,0.539241365253058
seq_eth,0.5329751401331785
seq_eth,0.0
seq_eth,0.049999999999998934
seq_eth,0.10077822185373164
seq_eth,0.5574775780244302
seq_eth,0.8079681305596103
seq_eth,0.4177693741767175
seq_eth,0.07603453162872635
seq_eth,0.34118360159891226
seq_eth,0.25769410160111134
seq_eth,1.7763568394002505e-15
seq_eth,1.7763568394002505e-15
seq_eth,0.0
seq_eth,1.7763568394002505e-15
seq_eth,1.7763568394002505e-15
seq_eth,1.7763568394002505e-15
seq_eth,1.7763568394002505e-15
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.025000000000000355
seq_eth,0.05153882032021955
seq_eth,0.05590169943749315
seq_eth,0.03749999999999787
seq_eth,1.7763568394002505e-15
seq_eth,1.7763568394002505e-15
seq_eth,1.7763568394002505e-15
seq_eth,0.0
seq_eth,1.7763568394002505e-15
seq_eth,1.7763568394002505e-15
seq_eth,1.7763568394002505e-15
seq_eth,1.7763568394002505e-15
seq_eth,0.0
seq_eth,0.07500000000000462
seq_eth,0.11858541225631704
seq_eth,0.05303300858899056
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,2.5851740753767984
seq_eth,2.738840995749848
seq_eth,2.8609439001839525
seq_eth,2.837389865704053
seq_eth,2.5734825625988025
seq_eth,2.9526471174185724
seq_eth,3.1848273108600678
seq_eth,2.9877353463785488
seq_eth,3.3085353632687844
seq_eth,3.523581274782878
seq_eth,0.41003048667142616
seq_eth,0.275283944319321
seq_eth,0.33657280044590165
seq_eth,0.4802343178074616
seq_eth,0.2225561726845683
seq_eth,0.08750000000000568
seq_eth,0.38770156048176624
seq_eth,0.3752082754950855
seq_eth,0.09999999999999698
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.08749999999999858
seq_eth,0.20615528128088598
seq_eth,0.12311072252245703
seq_eth,0.0
seq_eth,0.049999999999998934
seq_eth,0.1624999999999983
seq_eth,0.2375000000000016
seq_eth,0.12500000000000488
seq_eth,0.2875000000000121
seq_eth,0.2875000000000121
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.0
seq_eth,0.062499999999998224
seq_eth,0.08750000000000036
seq_eth,0.02499999999999858
seq_eth,0.11858541225631099
seq_eth,0.29261749776799334
seq_eth,0.34820970692960923
seq_eth,2.6628227503910775
seq_eth,2.810971807044678
seq_eth,2.870648881350655
seq_eth,2.743685933192801
seq_eth,2.7441984257702745
seq_eth,2.924305473099569
seq_eth,3.2149309868176092
seq_eth,3.452829455678295
seq_eth,3.3068347781526692
seq_eth,3.0751016243370533
seq_eth,3.395585369270002
seq_eth,3.2577791515079855
seq_eth,3.232887641103492
seq_eth,3.2989818505108666
seq_eth,3.2811011871016844
seq_eth,3.242226279888571
seq_eth,3.2630986040878502
seq_eth,3.2375241311841534
seq_eth,3.287523764172677
seq_eth,3.2653962240438896
seq_eth,3.1829624565803023
seq_eth,2.4829418035870803
seq_eth,2.689853620552615
seq_eth,2.728094573140709
seq_eth,2.5150173955660904
seq_eth,2.6042333324800273
seq_eth,2.5240097067959177
seq_eth,2.5165700864470315
seq_eth,2.6799312024751303
seq_eth,2.640223712112298
seq_eth,2.593802710307793
seq_eth,2.6476404589747573
seq_eth,2.7212703834790206
seq_eth,2.6745618800094695
seq_eth,2.630589287593142
seq_eth,2.58287630365844
seq_eth,2.5842068415666817
seq_eth,2.5836626134230083
seq_eth,2.625119044919689
seq_eth,2.7025740045371642
seq_eth,2.551500783852518
seq_eth,2.413277076922589
seq_eth,2.579304654359351
seq_eth,2.6524752590740674
seq_eth,2.5912412566181593
seq_eth,2.643033295287832
seq_eth,2.7284668313908544
seq_eth,2.672194790803957
seq_eth,2.605882767892643
seq_eth,2.0912018075737877
seq_eth,2.177333518320071
seq_eth,2.532075482682141
seq_eth,2.6893598215931966
seq_eth,2.475789015647335
seq_eth,2.3396380596152087
seq_eth,2.4632930195167706
seq_eth,2.482092111505947
seq_eth,2.5916331723451544
seq_eth,2.5764862215816366
seq_eth,2.180345442814068
seq_eth,2.2899918122124583
seq_eth,2.598346830198012
seq_eth,2.626130708856626
seq_eth,2.5681948913585253
seq_eth,2.483948469674897
seq_eth,2.769137952504313
seq_eth,2.725028669573964
seq_eth,2.741464024932673
seq_eth,2.7073107043706273
seq_eth,2.7037589574516545
seq_eth,2.6893598215932455
seq_eth,2.6408154517118465
seq_eth,2.6018322870623405
seq_eth,2.6257439421999638
seq_eth,2.653211497412155
seq_eth,2.5585945849235396
seq_eth,2.5875301930605685
seq_eth,2.6088790696389244
seq_eth,2.562621948317741
seq_eth,2.51246890528023
seq_eth,2.487217320621635
seq_eth,2.7085512732824157
seq_eth,2.630500190077888
seq_eth,2.560425989947774
seq_eth,2.5861409474350063
seq_eth,2.5709920264364956
seq_eth,2.492143906358549
seq_eth,2.4760098949721154
seq_eth,2.5263919430682273
seq_eth,2.593260495978043
seq_eth,2.5614937048526607
seq_eth,2.5773047937719835
seq_eth,2.728810409317589
seq_eth,2.827681249716766
seq_eth,2.8167190576981693
seq_eth,2.6236008175787897
seq_eth,2.331878266548241
seq_eth,2.3045132349370507
seq_eth,2.344408240900002
seq_eth,2.6800186566514412
seq_eth,2.954075574524139
seq_eth,3.1150090288793866
seq_eth,2.9413538549449902
seq_eth,2.8701589677228774
seq_eth,3.0511524462078303
seq_eth,3.301159834058341
seq_eth,3.101612483854184
seq_eth,2.936542397105779
seq_eth,3.0476681659918405
seq_eth,2.9808241310080814
seq_eth,2.900026939530055
seq_eth,2.9516944286291515
seq_eth,2.4429746212353143
seq_eth,2.675116819879048
seq_eth,2.9225684337581828
seq_eth,3.10750100563133
seq_eth,2.915073969902
seq_eth,2.7242258074543404
seq_eth,2.9026927153937185
seq_eth,2.8689065861404
seq_eth,2.973686684908104
seq_eth,2.70707983812819
seq_eth,2.288695043032294
seq_eth,2.626071210001889
seq_eth,2.4171587142759825
seq_eth,2.3619708402094726
seq_eth,2.539992618099473
seq_eth,2.3146611523071465
seq_eth,2.32983368505143
seq_eth,2.0385733369198027
seq_eth,1.7899895251089908
seq_eth,2.11482859825563
seq_eth,2.0512953224730657
seq_eth,2.240988900017199
seq_eth,2.0756023222188573
seq_eth,1.9318465907001758
seq_eth,2.2010295886243463
seq_eth,2.1130916331290215
seq_eth,1.8466608378368004
seq_eth,1.8803257696474818
seq_eth,2.500000000000142
seq_eth,2.175574636734006
seq_eth,2.1892493005594096
seq_eth,2.425032216280813
seq_eth,1.9759886765869605
seq_eth,1.8395821536425594
seq_eth,1.8955952231423752
seq_eth,1.8045082432618331
seq_eth,1.6422640622019113
seq_eth,1.79617649466858
seq_eth,2.1815275611369698
seq_eth,2.1630779574486487
seq_eth,2.1617411963507247
seq_eth,2.202874542501198
seq_eth,2.139837902739335
seq_eth,2.1910685178698195
seq_eth,2.343608329051726
seq_eth,2.7268342450542984
seq_eth,2.557831112485799
seq_eth,2.2886950430321313
seq_eth,2.2766820704700628
seq_eth,2.3565069488545634
seq_eth,2.166109704054749
seq_eth,2.000976324197808
seq_eth,2.4653853654144675
seq_eth,2.6529464751479246
seq_eth,2.337800782787072
seq_eth,2.300543414065519
seq_eth,2.2003195790612438
seq_eth,2.2750343404001323
seq_eth,2.4955272488994837
seq_eth,2.477208610513016
seq_eth,2.31981949728857
seq_eth,2.240675121475793
seq_eth,2.0348525745125796
seq_eth,2.235124437251794
seq_eth,2.382389819068206
seq_eth,2.3378007827870713
seq_eth,2.289172885563659
seq_eth,2.2133825923233896
seq_eth,2.350299183082909
seq_eth,2.468299009439461
seq_eth,2.256795294216969
seq_eth,2.4380127665785163
seq_eth,2.563262081801275
seq_eth,2.439070007195411
seq_eth,2.4591982941600747
seq_eth,2.44009477274958
seq_eth,2.519455546343261
seq_eth,2.4000325518626195
seq_eth,2.2455511572886917
seq_eth,1.7714753738056606
seq_eth,1.9375403221610359
seq_eth,2.2374650835264123
seq_eth,2.3930237148846314
seq_eth,2.3265451854628254
seq_eth,2.2854157171070333
seq_eth,2.4605957103920653
seq_eth,2.352027051289981
seq_eth,2.4314668926391643
seq_eth,2.4931155207892677
seq_eth,2.365936653843428
seq_eth,2.464149193940949
seq_eth,2.356374333589603
seq_eth,2.4465536985728127
seq_eth,2.480076863728281
seq_eth,2.359157688667682
seq_eth,2.427060979868413
seq_eth,2.421905241746637
seq_eth,2.4295382791797766
seq_eth,2.3601178466339756
seq_eth,2.2267198409319966
seq_eth,2.242800983145821
seq_eth,2.1946312332598974
seq_eth,2.204576206439655
seq_eth,2.4270609798685108
seq_eth,2.428509059073137
seq_eth,2.4071832605765255
seq_eth,2.4528682190447633
seq_eth,2.4365062076670014
seq_eth,2.4025052029080443
seq_eth,2.3759866371678586
seq_eth,2.41867732448953
seq_eth,1.750714140001133
seq_eth,2.14045847892452
seq_eth,2.488253654674263
seq_eth,2.3407063570640814
seq_eth,2.3835700640006756
seq_eth,2.4233564017700395
seq_eth,2.225877635900019
seq_eth,2.2014199962750993
seq_eth,2.336296481613637
seq_eth,2.415218675399858
seq_eth,2.5456457923285036
seq_eth,2.6042333324799847
seq_eth,2.604863240172084
seq_eth,2.5471184699578133
seq_eth,2.3316437335065294
seq_eth,2.229630014150298
seq_eth,2.795084971874697
seq_eth,3.123799769511439
seq_eth,3.2092882777961402
seq_eth,2.91397494841664
seq_eth,3.062066295820601
seq_eth,2.871410803072336
seq_eth,2.905275374211498
seq_eth,3.102040658985586
