scene,ped_id,nn_dist
seq_eth,3.0,1.2649505919204909
seq_eth,6.0,1.3296616110875732
seq_eth,7.0,3.0536862969204934
seq_eth,8.0,4.29074585590897
seq_eth,2.0,1.194194289050153
seq_eth,3.0,1.0878419002777933
seq_eth,6.0,1.0878419002777933
seq_eth,7.0,2.663174797117155
seq_eth,8.0,3.4580052053170767
seq_eth,2.0,0.7224956747275374
seq_eth,3.0,1.02
seq_eth,6.0,0.7224956747275374
seq_eth,7.0,2.30462578307195
seq_eth,8.0,2.6982401672201086
seq_eth,2.0,0.8676981041814023
seq_eth,3.0,1.006031808642252
seq_eth,6.0,0.8676981041814023
seq_eth,7.0,1.627912774076056
seq_eth,8.0,3.6259205727649353
seq_eth,8.0,6.6949682598202065
seq_eth,11.0,0.8683317338436961
seq_eth,12.0,0.8683317338436961
seq_eth,8.0,4.818765402050612
seq_eth,11.0,0.9108238029388552
seq_eth,12.0,0.9108238029388552
seq_eth,8.0,3.366214491086391
seq_eth,11.0,0.9178779875342894
seq_eth,12.0,0.9368030742904303
seq_eth,13.0,0.9178779875342894
seq_eth,14.0,1.3947401191619893
seq_eth,8.0,2.237073981789605
seq_eth,11.0,0.6484597134749389
seq_eth,12.0,0.6484597134749389
seq_eth,13.0,1.0501904589168582
seq_eth,14.0,1.4763468427168458
seq_eth,8.0,1.2404031602668548
seq_eth,11.0,0.5243090691567343
seq_eth,12.0,0.5243090691567343
seq_eth,13.0,0.8745856161634482
seq_eth,14.0,1.0744766167767448
seq_eth,15.0,1.0744766167767448
seq_eth,8.0,1.4287407042567237
seq_eth,11.0,0.6835202996254014
seq_eth,12.0,0.6835202996254014
seq_eth,13.0,0.7615773105863913
seq_eth,14.0,0.9885848471426216
seq_eth,15.0,0.9885848471426216
seq_eth,16.0,1.175457357797381
seq_eth,17.0,1.1403946685248934
seq_eth,8.0,1.1827087553578013
seq_eth,11.0,0.702281994643176
seq_eth,12.0,0.702281994643176
seq_eth,13.0,0.7891767862779547
seq_eth,14.0,1.00568384694197
seq_eth,15.0,0.9244457799135658
seq_eth,16.0,1.01079176886241
seq_eth,17.0,0.9244457799135658
seq_eth,18.0,1.0511898020814316
seq_eth,8.0,1.4439182802361086
seq_eth,11.0,0.680073525436771
seq_eth,12.0,0.680073525436771
seq_eth,13.0,0.6894925670375285
seq_eth,14.0,0.7874642849044009
seq_eth,15.0,0.7874642849044009
seq_eth,16.0,0.9602083107326242
seq_eth,17.0,0.9213034245024819
seq_eth,18.0,0.7473285756613354
seq_eth,20.0,0.7473285756613354
seq_eth,8.0,2.03105883715859
seq_eth,11.0,0.6811754546370554
seq_eth,12.0,0.6811754546370554
seq_eth,13.0,0.6860029154456998
seq_eth,14.0,0.8140024569987486
seq_eth,15.0,0.8140024569987486
seq_eth,16.0,0.8705170877128147
seq_eth,17.0,1.082081327812287
seq_eth,18.0,0.9534149149242434
seq_eth,20.0,0.9534149149242434
seq_eth,11.0,0.6940461079784258
seq_eth,12.0,0.7262231062146113
seq_eth,13.0,0.6940461079784258
seq_eth,14.0,0.8500000000000003
seq_eth,15.0,0.8500000000000003
seq_eth,16.0,1.0100495037373165
seq_eth,17.0,1.0469001862641922
seq_eth,18.0,1.0200490184299957
seq_eth,20.0,1.0200490184299957
seq_eth,11.0,0.7402702209328699
seq_eth,12.0,0.7402702209328699
seq_eth,13.0,0.833546639366988
seq_eth,14.0,0.9433981132056602
seq_eth,15.0,0.9433981132056602
seq_eth,16.0,0.9533624704172072
seq_eth,17.0,0.960468635614927
seq_eth,18.0,0.8927485648266256
seq_eth,20.0,0.8927485648266256
seq_eth,21.0,2.4283533515532705
seq_eth,11.0,0.8220097323024834
seq_eth,12.0,0.8220097323024834
seq_eth,13.0,0.8955445270895244
seq_eth,14.0,0.87783825389419
seq_eth,15.0,0.9394147114027974
seq_eth,16.0,1.132828318855068
seq_eth,17.0,0.87783825389419
seq_eth,18.0,0.8558621384311845
seq_eth,20.0,0.8558621384311845
seq_eth,21.0,2.8362122628604505
seq_eth,11.0,0.9035485598461211
seq_eth,12.0,1.020832993197222
seq_eth,13.0,0.9035485598461211
seq_eth,14.0,0.9513148795220225
seq_eth,15.0,0.9513148795220225
seq_eth,16.0,1.01242283656583
seq_eth,17.0,1.0820813278122856
seq_eth,18.0,0.7083078426785908
seq_eth,20.0,0.7083078426785908
seq_eth,21.0,3.082093444397817
seq_eth,11.0,0.9538343671728335
seq_eth,12.0,0.9912618221237008
seq_eth,13.0,0.9538343671728335
seq_eth,14.0,0.9985990186255937
seq_eth,15.0,0.8999999999999995
seq_eth,16.0,0.8999999999999995
seq_eth,17.0,1.2593649193144936
seq_eth,18.0,0.7397972695272669
seq_eth,20.0,0.7397972695272669
seq_eth,21.0,3.257483691440374
seq_eth,11.0,0.9158602513484247
seq_eth,12.0,1.0410091258005383
seq_eth,13.0,0.9158602513484247
seq_eth,14.0,1.0907795377618705
seq_eth,15.0,0.8500588214941369
seq_eth,16.0,0.8500588214941369
seq_eth,17.0,1.0570241246064358
seq_eth,18.0,0.7553806987208503
seq_eth,20.0,0.7553806987208503
seq_eth,21.0,3.144026081316756
seq_eth,11.0,0.8819297024139738
seq_eth,12.0,1.0511898020814312
seq_eth,13.0,0.8819297024139738
seq_eth,14.0,1.0621205204683684
seq_eth,15.0,0.8199999999999994
seq_eth,16.0,0.8199999999999994
seq_eth,17.0,1.0621205204683684
seq_eth,18.0,0.7599999999999998
seq_eth,20.0,0.7599999999999998
seq_eth,21.0,3.0973859946735733
seq_eth,11.0,0.8521150157109078
seq_eth,12.0,1.0599999999999998
seq_eth,13.0,0.8521150157109078
seq_eth,14.0,1.1253888216967505
seq_eth,15.0,0.8302409288875128
seq_eth,16.0,0.8302409288875128
seq_eth,17.0,1.1253888216967505
seq_eth,18.0,0.9025519375637057
seq_eth,20.0,0.9025519375637057
seq_eth,21.0,2.917807395973901
seq_eth,11.0,0.8340863264674707
seq_eth,12.0,1.1320777358467922
seq_eth,13.0,0.8340863264674707
seq_eth,14.0,0.8542833253669413
seq_eth,15.0,0.8542833253669413
seq_eth,16.0,0.984784240328815
seq_eth,17.0,1.022154587134451
seq_eth,18.0,1.0104454463255301
seq_eth,20.0,1.0217631819555837
seq_eth,21.0,2.9580060851864385
seq_eth,22.0,7.213002148897503
seq_eth,11.0,0.8324061508662707
seq_eth,12.0,1.1080162453682705
seq_eth,13.0,0.8324061508662707
seq_eth,14.0,0.8417244204607582
seq_eth,15.0,0.8417244204607582
seq_eth,16.0,1.0084145972763385
seq_eth,17.0,0.9693812459502195
seq_eth,18.0,1.0007996802557444
seq_eth,20.0,1.1887808881370867
seq_eth,21.0,2.8522271999264013
seq_eth,22.0,7.269346600623744
seq_eth,11.0,0.8280700453464066
seq_eth,12.0,1.181058846967415
seq_eth,13.0,0.8280700453464066
seq_eth,14.0,0.8367197858303578
seq_eth,15.0,0.8367197858303578
seq_eth,16.0,0.8864536084872124
seq_eth,17.0,0.8521150157109074
seq_eth,18.0,0.9656603957913984
seq_eth,20.0,0.9992997548283491
seq_eth,21.0,3.000266654815868
seq_eth,22.0,7.131766961980741
seq_eth,22.0,4.084764375089462
seq_eth,23.0,1.6744252745345185
seq_eth,24.0,1.6744252745345185
seq_eth,25.0,1.9589793260777408
seq_eth,22.0,4.014872351644571
seq_eth,23.0,1.7252536045463
seq_eth,24.0,1.7252536045463
seq_eth,25.0,1.9565786465153907
seq_eth,22.0,4.024835400361113
seq_eth,23.0,1.8049930747789587
seq_eth,24.0,1.8049930747789587
seq_eth,25.0,2.3612284938141848
seq_eth,22.0,4.141895701245988
seq_eth,23.0,1.9176026700023128
seq_eth,24.0,1.9176026700023128
seq_eth,25.0,2.4560130292814
seq_eth,22.0,4.327262414044242
seq_eth,23.0,1.6122654868228121
seq_eth,24.0,1.6122654868228121
seq_eth,25.0,2.6024987992312316
seq_eth,22.0,4.664246991744756
seq_eth,23.0,1.468196172178636
seq_eth,24.0,1.468196172178636
seq_eth,25.0,2.732270118418016
seq_eth,22.0,4.724785709426407
seq_eth,23.0,1.4741099009232657
seq_eth,24.0,1.4741099009232657
seq_eth,25.0,2.9830353668704634
seq_eth,22.0,4.985228179331413
seq_eth,23.0,1.4018559127100045
seq_eth,24.0,1.4018559127100045
seq_eth,25.0,3.291230772826483
seq_eth,22.0,5.2448546214361365
seq_eth,23.0,1.410141836837699
seq_eth,24.0,1.410141836837699
seq_eth,25.0,3.7226334764518527
seq_eth,23.0,1.3330416347586447
seq_eth,24.0,1.3330416347586447
seq_eth,25.0,4.391377915871055
seq_eth,28.0,1.0744766167767448
seq_eth,29.0,1.0744766167767448
seq_eth,30.0,7.106651813617999
seq_eth,28.0,1.2226201372462346
seq_eth,29.0,1.2226201372462346
seq_eth,30.0,5.1363119064169
seq_eth,28.0,1.2440257232067191
seq_eth,29.0,1.2440257232067191
seq_eth,30.0,3.660846896552763
seq_eth,28.0,1.1081967334368035
seq_eth,29.0,1.1081967334368035
seq_eth,30.0,2.0130822139197386
seq_eth,28.0,0.6319810123729983
seq_eth,29.0,1.1500434774390058
seq_eth,30.0,0.6319810123729983
seq_eth,31.0,5.360792851808396
seq_eth,28.0,1.122185367931698
seq_eth,29.0,1.122185367931698
seq_eth,30.0,1.9769167913698342
seq_eth,31.0,3.7577785991194324
seq_eth,28.0,1.1706835610018618
seq_eth,29.0,1.1706835610018618
seq_eth,30.0,1.838069639594757
seq_eth,31.0,1.838069639594757
seq_eth,28.0,1.1244554237496485
seq_eth,29.0,1.1244554237496485
seq_eth,30.0,1.4034600101178514
seq_eth,31.0,1.4034600101178514
seq_eth,28.0,1.1275194011634568
seq_eth,29.0,1.1275194011634568
seq_eth,30.0,2.8681875810344066
seq_eth,31.0,2.8681875810344066
seq_eth,33.0,4.480546841625473
seq_eth,28.0,1.2401612798341999
seq_eth,29.0,1.2401612798341999
seq_eth,30.0,3.0265491900843116
seq_eth,31.0,4.251423291087351
seq_eth,33.0,0.9305912099305481
seq_eth,34.0,0.9305912099305481
seq_eth,28.0,1.2799999999999998
seq_eth,29.0,1.2799999999999998
seq_eth,30.0,1.7290459797240787
seq_eth,31.0,4.170095922158146
seq_eth,33.0,0.8008120878208563
seq_eth,34.0,0.8008120878208563
seq_eth,28.0,1.402889874509044
seq_eth,29.0,1.402889874509044
seq_eth,30.0,1.5926079241294762
seq_eth,31.0,4.121674417030049
seq_eth,33.0,0.8709190547921203
seq_eth,34.0,0.8709190547921203
seq_eth,28.0,1.4927156460625712
seq_eth,29.0,1.4927156460625712
seq_eth,30.0,2.713116289435453
seq_eth,31.0,3.972115305476416
seq_eth,33.0,0.9213576938409967
seq_eth,34.0,0.9213576938409967
seq_eth,33.0,0.9308598175880196
seq_eth,34.0,0.9308598175880196
seq_eth,33.0,0.9399999999999995
seq_eth,34.0,0.9399999999999995
seq_eth,33.0,0.9904544411531508
seq_eth,34.0,0.9904544411531508
seq_eth,33.0,1.0204410811016975
seq_eth,34.0,1.0204410811016975
seq_eth,33.0,1.0621205204683701
seq_eth,34.0,1.0621205204683701
seq_eth,33.0,1.0791200118615172
seq_eth,34.0,1.0791200118615172
seq_eth,33.0,1.0846197490365
seq_eth,34.0,1.0846197490365
seq_eth,33.0,1.087795936745492
seq_eth,34.0,1.087795936745492
seq_eth,33.0,1.047520882846734
seq_eth,34.0,1.047520882846734
seq_eth,33.0,1.050809211988551
seq_eth,34.0,1.050809211988551
seq_eth,33.0,0.9865596788841503
seq_eth,34.0,0.9865596788841503
seq_eth,35.0,5.163496877117289
seq_eth,36.0,5.163496877117289
seq_eth,35.0,3.4987140494758924
seq_eth,36.0,2.277586441828279
seq_eth,37.0,2.277586441828279
seq_eth,35.0,2.4302263269086692
seq_eth,36.0,2.377603835797713
seq_eth,37.0,2.377603835797713
seq_eth,35.0,1.1806777714516348
seq_eth,36.0,2.34804173727811
seq_eth,37.0,1.1806777714516348
seq_eth,35.0,1.8555053220079962
seq_eth,36.0,2.3048861143232218
seq_eth,37.0,1.8555053220079962
seq_eth,35.0,3.703903346471125
seq_eth,36.0,2.298368986912241
seq_eth,37.0,2.298368986912241
seq_eth,36.0,2.3700843866833092
seq_eth,37.0,2.3700843866833092
seq_eth,36.0,2.574198904513791
seq_eth,37.0,2.574198904513791
seq_eth,36.0,2.820655952079232
seq_eth,37.0,2.820655952079232
seq_eth,36.0,2.695514793133215
seq_eth,37.0,2.695514793133215
seq_eth,36.0,3.2234918954450626
seq_eth,37.0,3.2234918954450626
seq_eth,36.0,3.6683783883345513
seq_eth,37.0,3.6683783883345513
seq_eth,36.0,3.926576116669586
seq_eth,37.0,3.926576116669586
seq_eth,36.0,4.160012019213407
seq_eth,37.0,4.160012019213407
seq_eth,38.0,11.614861170070007
seq_eth,38.0,5.973826244543778
seq_eth,39.0,5.973826244543778
seq_eth,38.0,5.872307893835269
seq_eth,39.0,5.872307893835269
seq_eth,40.0,7.638566619464675
seq_eth,38.0,5.504407325044178
seq_eth,39.0,5.9870276431631755
seq_eth,40.0,5.504407325044178
seq_eth,38.0,3.242298567374695
seq_eth,39.0,6.005539109855167
seq_eth,40.0,3.242298567374695
seq_eth,38.0,1.344804818551748
seq_eth,39.0,5.887817931967666
seq_eth,40.0,1.344804818551748
seq_eth,38.0,1.720523176246109
seq_eth,39.0,4.758371570190794
seq_eth,40.0,1.720523176246109
seq_eth,38.0,3.7541044204976504
seq_eth,39.0,2.9051161766786535
seq_eth,40.0,2.9051161766786535
seq_eth,39.0,2.19692967570653
seq_eth,40.0,2.19692967570653
seq_eth,39.0,3.5598314566844307
seq_eth,40.0,3.5598314566844307
seq_eth,39.0,5.564530528265615
seq_eth,40.0,5.564530528265615
seq_eth,40.0,3.454070062983668
seq_eth,41.0,3.454070062983668
seq_eth,40.0,2.0660348496576706
seq_eth,41.0,1.3179529581893275
seq_eth,42.0,1.3179529581893275
seq_eth,40.0,1.1894956914591996
seq_eth,41.0,1.0101980003939823
seq_eth,42.0,1.0101980003939823
seq_eth,43.0,0.8984430978086475
seq_eth,44.0,0.8984430978086475
seq_eth,40.0,0.9518928511129815
seq_eth,41.0,1.276401190848707
seq_eth,42.0,1.202829996300392
seq_eth,43.0,0.9518928511129815
seq_eth,44.0,1.0062305898749047
seq_eth,41.0,1.2738916751435339
seq_eth,42.0,0.9899494936611675
seq_eth,43.0,0.9391485505499123
seq_eth,44.0,0.9391485505499123
seq_eth,41.0,1.1923086848631101
seq_eth,42.0,1.074802307403552
seq_eth,43.0,0.9600520819205587
seq_eth,44.0,0.9600520819205587
seq_eth,41.0,1.177200067957865
seq_eth,42.0,1.033682736626669
seq_eth,43.0,1.033682736626669
seq_eth,44.0,1.035808862676894
seq_eth,41.0,1.3091982279242516
seq_eth,42.0,0.9507891459203761
seq_eth,43.0,0.9507891459203761
seq_eth,44.0,1.115033631779777
seq_eth,45.0,3.8533232410479155
seq_eth,41.0,1.3408206442324795
seq_eth,42.0,0.9837174391053557
seq_eth,43.0,0.9837174391053557
seq_eth,44.0,1.1122050170719429
seq_eth,45.0,3.543613974461666
seq_eth,41.0,1.3572398461583712
seq_eth,42.0,0.9571833680126298
seq_eth,43.0,0.9835141076771605
seq_eth,44.0,0.9571833680126298
seq_eth,45.0,1.77775138869303
seq_eth,46.0,1.77775138869303
seq_eth,41.0,1.4317122615944868
seq_eth,42.0,0.9512623192369177
seq_eth,43.0,0.9512623192369177
seq_eth,44.0,0.9741663102366043
seq_eth,45.0,1.954942454396036
seq_eth,46.0,1.8000000000000007
seq_eth,47.0,1.8000000000000007
seq_eth,41.0,1.4552319402761882
seq_eth,42.0,0.8947066558375436
seq_eth,43.0,0.9024965373894795
seq_eth,44.0,0.8947066558375436
seq_eth,45.0,2.1003809178337143
seq_eth,46.0,1.4689111613708992
seq_eth,47.0,1.4689111613708992
seq_eth,41.0,1.4368020044529448
seq_eth,42.0,0.8956003573022961
seq_eth,43.0,0.8956003573022961
seq_eth,44.0,1.1795338062132854
seq_eth,45.0,2.2171152428324508
seq_eth,46.0,1.3074020039758243
seq_eth,47.0,1.3074020039758243
seq_eth,41.0,1.3824615727028362
seq_eth,42.0,0.898443097808648
seq_eth,43.0,0.898443097808648
seq_eth,44.0,1.1448143954370944
seq_eth,45.0,2.3690715480964264
seq_eth,46.0,1.1734564329364767
seq_eth,47.0,1.1734564329364767
seq_eth,48.0,5.508729436085965
seq_eth,41.0,1.3355523202031434
seq_eth,42.0,0.9433981132056602
seq_eth,43.0,0.9433981132056602
seq_eth,44.0,1.0510946674776733
seq_eth,45.0,2.491284809089479
seq_eth,46.0,1.230040649734796
seq_eth,47.0,1.230040649734796
seq_eth,48.0,3.626789213615812
seq_eth,41.0,1.113642671596235
seq_eth,42.0,0.7826237921249259
seq_eth,43.0,0.9411163583744575
seq_eth,44.0,0.7826237921249259
seq_eth,45.0,2.60731662825979
seq_eth,46.0,1.1764777940955793
seq_eth,47.0,1.1764777940955793
seq_eth,48.0,2.26035395458322
seq_eth,41.0,1.1907980517283356
seq_eth,42.0,0.7481310045707229
seq_eth,43.0,1.0547511554864497
seq_eth,44.0,0.7481310045707229
seq_eth,45.0,2.5646247288833504
seq_eth,46.0,1.2129715577869087
seq_eth,47.0,1.2129715577869087
seq_eth,48.0,1.5844557425185475
seq_eth,41.0,1.212023102090055
seq_eth,42.0,0.8502352615599991
seq_eth,43.0,1.0465180361560904
seq_eth,44.0,0.8502352615599991
seq_eth,45.0,2.653469426995533
seq_eth,46.0,1.3350655414622907
seq_eth,47.0,1.3350655414622907
seq_eth,48.0,1.5349592828475938
seq_eth,41.0,1.4007141035914503
seq_eth,42.0,0.9500526301210894
seq_eth,43.0,0.9500526301210894
seq_eth,44.0,1.363414830489973
seq_eth,45.0,2.206558406206371
seq_eth,46.0,1.3300375934536588
seq_eth,47.0,1.3300375934536588
seq_eth,48.0,2.206558406206371
seq_eth,45.0,2.810640496399353
seq_eth,46.0,1.359595528089145
seq_eth,47.0,1.359595528089145
seq_eth,48.0,2.031058837158589
seq_eth,50.0,1.2722421153223937
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,55.0,4.136193902611433
seq_eth,56.0,6.200193545366145
seq_eth,57.0,4.136193902611433
seq_eth,50.0,1.0846658471621569
seq_eth,51.0,1.0846658471621569
seq_eth,52.0,1.1142710621747298
seq_eth,55.0,3.553266103178877
seq_eth,56.0,7.094596535392269
seq_eth,57.0,3.553266103178877
seq_eth,50.0,1.818928255869373
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,55.0,3.1408438356594552
seq_eth,56.0,7.145411114834471
seq_eth,57.0,2.112439348241743
seq_eth,50.0,1.3736447866897752
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,55.0,2.6592668162484183
seq_eth,56.0,7.129095314273755
seq_eth,57.0,1.3736447866897752
seq_eth,50.0,2.9456747953567453
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,55.0,2.26119437466132
seq_eth,56.0,6.3476767403515435
seq_eth,57.0,2.26119437466132
seq_eth,50.0,4.90979632978803
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,55.0,1.8916923639957952
seq_eth,56.0,2.003247363657319
seq_eth,57.0,1.8916923639957952
seq_eth,58.0,2.003247363657319
seq_eth,50.0,5.973550033271672
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,55.0,1.896206739783403
seq_eth,56.0,2.345229199886441
seq_eth,57.0,1.896206739783403
seq_eth,58.0,2.345229199886441
seq_eth,50.0,7.029743949817802
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,55.0,0.6003332407921459
seq_eth,56.0,3.185969240278379
seq_eth,57.0,1.3011533345459325
seq_eth,58.0,0.6003332407921459
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,55.0,1.7308090593707899
seq_eth,56.0,2.3396153530014283
seq_eth,57.0,1.7308090593707899
seq_eth,58.0,2.031181921936094
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,55.0,1.1745637488020826
seq_eth,56.0,2.4571731725704637
seq_eth,57.0,1.1745637488020826
seq_eth,58.0,2.953303235362058
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,56.0,7.182826741610854
seq_eth,58.0,3.020347662107791
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,56.0,7.427900107028903
seq_eth,58.0,3.629889805489968
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,56.0,7.427900107028903
seq_eth,58.0,4.5685993477213565
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,56.0,7.373750741651089
seq_eth,58.0,5.638625719091488
seq_eth,51.0,1.1142710621747298
seq_eth,52.0,1.1142710621747298
seq_eth,56.0,7.330272846217936
seq_eth,58.0,6.84351517861983
seq_eth,51.0,1.2969194269498783
seq_eth,52.0,1.2969194269498783
seq_eth,56.0,7.330272846217936
seq_eth,58.0,3.893443206212208
seq_eth,59.0,0.5590169943749475
seq_eth,60.0,0.5590169943749475
seq_eth,51.0,1.4320963654726588
seq_eth,52.0,1.4320963654726588
seq_eth,56.0,7.330272846217936
seq_eth,59.0,0.5842088667591413
seq_eth,60.0,0.5842088667591413
seq_eth,51.0,1.4176741515595184
seq_eth,52.0,1.4176741515595184
seq_eth,56.0,7.360876306527641
seq_eth,59.0,0.5281098370604358
seq_eth,60.0,0.5281098370604358
seq_eth,51.0,1.4710540438746629
seq_eth,52.0,1.4710540438746629
seq_eth,56.0,7.407523202798624
seq_eth,59.0,0.4272001872658767
seq_eth,60.0,0.4272001872658767
seq_eth,51.0,1.4214429288578558
seq_eth,52.0,1.4214429288578558
seq_eth,56.0,7.473586822938502
seq_eth,59.0,0.5162363799656124
seq_eth,60.0,0.5162363799656124
seq_eth,51.0,1.5181897114655998
seq_eth,52.0,1.5181897114655998
seq_eth,56.0,7.507449633530684
seq_eth,59.0,0.49365980188789954
seq_eth,60.0,0.49365980188789954
seq_eth,51.0,1.5008331019803642
seq_eth,52.0,1.5008331019803642
seq_eth,56.0,7.376943811633649
seq_eth,59.0,0.523450093132096
seq_eth,60.0,0.523450093132096
seq_eth,51.0,1.4785127662620987
seq_eth,52.0,1.4785127662620987
seq_eth,56.0,6.82833068912161
seq_eth,59.0,0.5316013544000804
seq_eth,60.0,0.5316013544000804
seq_eth,51.0,1.4447491131680972
seq_eth,52.0,1.4447491131680972
seq_eth,56.0,5.801180914262199
seq_eth,59.0,0.5288667128870937
seq_eth,60.0,0.5288667128870937
seq_eth,51.0,1.417674151559519
seq_eth,52.0,1.417674151559519
seq_eth,56.0,2.160833172644293
seq_eth,59.0,0.5288667128870942
seq_eth,60.0,0.5288667128870942
seq_eth,61.0,1.2665701717630966
seq_eth,62.0,1.2665701717630966
seq_eth,51.0,1.45168867185771
seq_eth,52.0,1.45168867185771
seq_eth,56.0,1.8961276328348788
seq_eth,59.0,0.5192301994298865
seq_eth,60.0,0.5192301994298865
seq_eth,61.0,1.6490603384958356
seq_eth,62.0,1.6490603384958356
seq_eth,51.0,1.6430459518832703
seq_eth,52.0,1.6430459518832703
seq_eth,56.0,1.8504323819042945
seq_eth,59.0,0.5096076922496366
seq_eth,60.0,0.5096076922496366
seq_eth,61.0,1.2647924730958828
seq_eth,62.0,1.9407730418572906
seq_eth,51.0,1.6904733065032413
seq_eth,52.0,1.6904733065032413
seq_eth,56.0,2.206218484194165
seq_eth,59.0,0.49729267036625396
seq_eth,60.0,0.49729267036625396
seq_eth,61.0,1.1819052415485776
seq_eth,62.0,1.2963410045200299
seq_eth,51.0,1.7035551062410643
seq_eth,52.0,1.7035551062410643
seq_eth,56.0,1.7980545041794482
seq_eth,59.0,0.4999999999999992
seq_eth,60.0,0.4999999999999992
seq_eth,61.0,2.074078108461685
seq_eth,62.0,2.074078108461685
seq_eth,51.0,1.6788686666919486
seq_eth,52.0,1.6788686666919486
seq_eth,56.0,4.374768565307197
seq_eth,61.0,1.601249512099848
seq_eth,62.0,1.601249512099848
seq_eth,51.0,1.6788686666919486
seq_eth,52.0,1.6788686666919486
seq_eth,56.0,5.349635501601956
seq_eth,61.0,1.4795945390545346
seq_eth,62.0,1.4795945390545346
seq_eth,51.0,1.6788686666919486
seq_eth,52.0,1.6788686666919486
seq_eth,56.0,3.744489284268283
seq_eth,61.0,1.3132021931142208
seq_eth,62.0,1.3132021931142208
