ped,other,frame,t,d_min,turn_deg,lat_other,speed,turn_dir,scene
126,127,5780,231.2,1.0523307464861043,10.659127089627361,1.051125141508483,2.1893206708931947,右,seq_eth
127,126,5720,228.8,1.0604244433244647,10.694072356528409,-1.0431833264765689,2.351096818508377,左,seq_eth
130,131,6080,243.2,1.179915251193915,20.266547413778113,-1.0603834290362084,2.5225545088263694,左,seq_eth
130,131,6120,244.8,0.9741663102366044,37.15130201304228,-0.7107076232537707,2.513867786897363,左,seq_eth
131,133,6070,242.8,0.8450443775329195,10.83475911429261,-0.5748202889325369,2.7101948730673047,左,seq_eth
135,130,6090,243.6,1.0104454463255303,14.019439544413814,0.911464898550612,2.3784514394874323,右,seq_eth
136,138,6090,243.6,1.1868024266911483,12.939766300214075,1.0573963587457649,2.6282717705746883,右,seq_eth
136,141,6180,247.2,0.6870953354520754,27.153099462021885,0.5011533362251144,2.7005207831084066,右,seq_eth
137,139,6180,247.2,1.1036756769993628,13.846489967718867,-1.0617479209712817,2.3891028650939634,左,seq_eth
138,139,6160,246.4,0.8602325267042629,10.599191875942523,0.8188042492860736,2.737528538663989,右,seq_eth
139,138,6200,248.0,0.7505997601918082,9.567127449795294,-0.7499006830792719,2.5588388479933264,左,seq_eth
140,130,6160,246.4,0.8132035415564791,30.537878024900607,0.808289785387986,2.709733612368528,右,seq_eth
141,143,6290,251.6,1.1788129622633097,16.42647379190609,-1.173742991761917,3.20704790266683,左,seq_eth
142,143,6350,254.0,0.21999999999999975,8.972626614896427,-0.21778888860545637,2.563262081801197,左,seq_eth
143,142,6340,253.6,0.7655716818169286,18.458807151550616,-0.5971675372207719,1.7070167691033133,左,seq_eth
145,146,6610,264.4,0.9610411021387173,8.164975009321836,0.9588762122198041,2.9044416416928955,右,seq_eth
150,151,6680,267.2,0.4657252408878009,13.453490645735144,-0.1965905766066645,2.8689065861404175,左,seq_eth
151,147,6640,265.6,0.7463243262818117,15.202490098733307,0.6141861701551132,2.550122546074959,右,seq_eth
152,155,6730,269.2,0.5375872022286242,12.548760115226457,0.4817909675454317,3.0918491635265397,右,seq_eth
154,153,6760,270.4,0.8668333173107731,12.097334369056256,-0.8507097268427375,2.962526371190603,左,seq_eth
160,163,7100,284.0,0.3780211634287159,34.9061254941239,0.3461136355463552,2.5739378877511307,右,seq_eth
161,164,7110,284.4,0.935200513259055,8.496147075538971,0.659911162973945,3.002108633943766,右,seq_eth
162,159,7050,282.0,1.183089176689568,8.937914388551576,1.099269527304027,3.025645592266389,右,seq_eth
164,166,7120,284.8,1.1859595271340415,15.24471453038933,-1.0997758522660972,2.9526471174185254,左,seq_eth
166,163,7100,284.0,0.7582216034906946,15.658384819719146,0.7380701747219146,3.0867661071096855,右,seq_eth
167,166,7150,286.0,1.0893117092916975,8.729272596921362,-1.0784784478784835,2.344274941213301,左,seq_eth
170,172,7380,295.2,0.5234500931320963,11.84369979110545,0.1586150474396735,2.5549278365542474,右,seq_eth
171,198,8210,328.4,0.505371150739731,15.590100340982076,-0.3197902034357011,1.1253471686550567,左,seq_eth
172,168,7380,295.2,0.9261209424259879,21.67235282763761,0.89801328298951,2.8170518720818776,右,seq_eth
176,174,7620,304.8,0.9503683496413373,8.33074309481492,-0.9244067903831413,3.47547209023459,左,seq_eth
176,183,7660,306.4,0.6865857557508748,9.318892501841674,0.6715523742238038,3.5376987576671337,右,seq_eth
177,184,7620,304.8,0.3176476034853713,8.369298284786112,0.2909059709756786,2.708349358926888,右,seq_eth
177,184,7680,307.2,0.29206163733020485,11.769398000653553,0.23085452547373198,2.62502976173601,右,seq_eth
179,180,7720,308.8,0.5507267925205748,10.818037666059524,-0.21122897132500318,2.2156051656375326,左,seq_eth
181,180,7620,304.8,0.7155417527999324,8.463241667828385,-0.5982271875450733,2.5675864152936994,左,seq_eth
181,180,7700,308.0,0.5323532661682464,11.112701654048124,-0.48249008806697025,2.616115918685708,左,seq_eth
183,184,7710,308.4,0.8508818954473061,11.398039594846551,0.7856498716668162,2.950423698386351,右,seq_eth
184,183,7730,309.2,0.8591274643497325,8.866790984688436,-0.7572959875944868,2.667219994676152,左,seq_eth
185,186,7710,308.4,1.0165136496870077,11.324330206978743,0.9677280630220387,2.6648757006659216,右,seq_eth
186,190,7780,311.2,0.5923681287847952,13.391710652455572,-0.5897593555523427,2.4760098949721283,左,seq_eth
193,192,7950,318.0,0.6718630812896329,13.882366040731625,0.6685242520826197,2.475789015647477,右,seq_eth
195,196,8240,329.6,0.21023796041628628,11.114029587381424,-0.1579641801394882,2.3011546014989874,左,seq_eth
196,203,8250,330.0,0.17888543819998276,22.879629946201106,-0.17092773868247227,2.2933667936029334,左,seq_eth
197,198,8130,325.2,0.40804411526206347,11.236944259345393,-0.23643794478489316,2.3251344047170854,左,seq_eth
197,202,8170,326.8,0.43416586692184733,11.263569825774738,0.33897149372300117,1.7711666353000477,右,seq_eth
197,202,8280,331.2,0.33837848631377243,25.214052915386958,-0.32711466047273086,2.2652607465808154,左,seq_eth
198,201,8160,326.4,0.45694638635183515,13.62822683984055,-0.4553064858793323,2.4626269002834715,左,seq_eth
198,201,8250,330.0,0.4534313619501854,16.9242824938529,0.25285389520440993,2.41641521680374,右,seq_eth
200,205,8190,327.6,0.33286633954186484,8.30355873630154,0.19540408603833231,2.2005681084665056,右,seq_eth
204,206,8230,329.2,0.16643316977093212,9.489761390399934,0.15145223671513078,2.791309056697225,右,seq_eth
206,207,8240,329.6,0.3280243893371343,9.178506426560517,0.27819139767774514,3.089599488607073,右,seq_eth
208,211,8370,334.8,0.3920459156782537,10.192104823860916,0.2209748563183049,2.9177527739682905,右,seq_eth
208,209,8410,336.4,0.7467261881037789,13.82770296927572,-0.6744797072296372,2.8484919255633705,左,seq_eth
209,195,8310,332.4,1.1067971810589325,15.479801375809899,1.058716693856247,3.6662310347273137,右,seq_eth
211,210,8410,336.4,0.8864536084872124,9.023365953901248,0.8460452324413257,2.6158471381179313,右,seq_eth
212,214,8560,342.4,0.3623534186398682,17.780485324541587,0.3530973747822495,1.9799779039170968,右,seq_eth
213,214,8460,338.4,0.47434164902525716,8.034044248400505,0.23622591536382892,2.8225099645527942,右,seq_eth
214,213,8510,340.4,0.8807383266328307,14.521870805973435,0.8471340511718264,3.1430975963211627,右,seq_eth
214,212,8560,342.4,0.3623534186398682,11.10188771111197,-0.28127739208982866,3.3756712295481703,左,seq_eth
215,221,8630,345.2,0.9752948272189287,10.904899803963588,-0.7211816214020403,2.438012766578525,左,seq_eth
216,214,8520,340.8,1.1947384651043922,43.20608773094432,-0.18363967276099374,0.7433034373659667,左,seq_eth
217,218,8520,340.8,0.9932270636667119,12.054188913259992,-0.9896819035782503,3.193450328406746,左,seq_eth
217,218,8580,343.2,1.0231324449942933,8.838054117428584,-1.0219607745729027,3.289020560896459,左,seq_eth
219,221,8700,348.0,0.7892401408950253,11.204180387528567,-0.728677201891951,2.8500274121490348,左,seq_eth
220,221,8680,347.2,1.1497825881443848,8.270732075083998,-1.0535923634919042,3.076854115813715,左,seq_eth
227,228,8920,356.8,0.8000624975587842,9.39617574395524,0.7995397450488546,3.341453650733441,右,seq_eth
230,231,9030,361.2,0.790569415042095,14.436641470524876,-0.7863439924729254,2.2924127573366477,左,seq_eth
231,230,8920,356.8,1.0748953437428221,10.449360606266879,1.0389017188629168,2.564968323391132,右,seq_eth
231,230,9010,360.4,1.0542295765154757,10.220515238023324,0.7886399576891853,2.0413307546793806,右,seq_eth
231,230,9180,367.2,1.0195096860746342,13.926059412385143,0.29599268897098385,0.6676685180536028,右,seq_eth
235,234,9050,362.0,0.682495421230062,82.82148620678186,-0.6773677859462481,1.8741664813992378,左,seq_eth
236,241,9160,366.4,0.7060453243241548,21.18242415284027,-0.6921146855780024,2.0430140112098876,左,seq_eth
237,243,9180,367.2,0.39115214431215894,16.93075616028443,0.193067975573873,2.227842285710502,右,seq_eth
237,238,9260,370.4,0.4045985664828789,13.746646798025694,-0.3413026651694251,2.1055358581605557,左,seq_eth
238,243,9140,365.6,0.8352843827104632,18.64231723820828,-0.31492565168618003,2.6879360111432744,左,seq_eth
238,244,9230,369.2,0.539073278877742,12.01709063368483,0.3251708855531449,2.1161949933784103,右,seq_eth
238,246,9340,373.6,1.1182575731914357,70.55996517182642,0.6001856123157409,0.9013878188659504,右,seq_eth
244,238,9300,372.0,1.1086027241532475,9.834869258202133,-1.0424789803781285,3.0353129986874565,左,seq_eth
247,248,9440,377.6,0.8348652585896718,53.6525417911127,0.2926667227813453,1.3005407529177344,右,seq_eth
249,248,9360,374.4,0.7685050422736331,16.39285261172273,-0.6856349405483768,2.6617663308411665,左,seq_eth
250,256,9490,379.6,0.25612496949731417,18.26782711104792,0.22822367834004303,2.455923960549306,右,seq_eth
250,257,9550,382.0,0.28425340807103755,27.418730521762768,-0.2459550512454187,2.266674325967581,左,seq_eth
252,254,9490,379.6,0.29681644159311665,11.441043868767593,0.15522518625250317,1.9753559805765775,右,seq_eth
254,260,9510,380.4,1.1237882362794156,8.792782804866988,1.1039479805831198,2.787948394429115,右,seq_eth
254,275,9540,381.6,0.5124451190127577,19.24457545001752,0.4729634908402785,1.532359292072122,右,seq_eth
255,257,9470,378.8,0.2061552812808826,27.8653279646918,-0.20022142902020346,2.3036994704170413,左,seq_eth
255,260,9530,381.2,0.4304648650006174,22.17065334358807,-0.4134241483115623,2.2452728119317635,左,seq_eth
255,260,9570,382.8,0.3499999999999995,25.26913465824299,-0.15876476182881372,1.559697486694113,左,seq_eth
256,261,9530,381.2,0.32984845004941316,11.64299590629156,-0.27681959773036857,1.9290541723860215,左,seq_eth
256,257,9580,383.2,0.4651881339845211,15.008680478176274,-0.26005641742357144,1.7707696066964045,左,seq_eth
257,261,9490,379.6,0.31320919526731633,22.226207910290952,-0.3004552731502757,2.450031887547566,左,seq_eth
257,261,9610,384.4,0.3067572330035594,8.79099272270193,0.3045879100707198,2.6601515464348537,右,seq_eth
258,259,9470,378.8,0.9013878188659974,14.245242257781229,-0.8025327894847161,2.3908680432011824,左,seq_eth
259,264,9470,378.8,0.6826419266350402,21.753699790684408,-0.6531533436321549,2.5545302895054394,左,seq_eth
259,287,9660,386.4,0.7430343195303971,17.5494267703981,-0.7158095664138466,1.1308873728183113,左,seq_eth
260,262,9600,384.0,0.6545991139621261,16.083919424057484,0.6305048548980232,2.324327859834024,右,seq_eth
261,259,9540,381.6,0.43139309220246,9.313790787095513,0.22316850004800198,2.546842407766876,右,seq_eth
261,262,9660,386.4,1.1543396380615194,12.627292324727591,1.1326393382651097,3.029980404227094,右,seq_eth
262,268,9590,383.6,0.5731491952362837,8.171605990152557,0.5125858850762527,2.761000724375094,右,seq_eth
263,264,9540,381.6,0.7665507158694713,9.440536051271778,0.7659300309477955,2.2534695471649764,右,seq_eth
263,264,9620,384.8,0.7414849964766647,9.801470558938348,0.7246261795711897,2.3391371272329926,右,seq_eth
263,264,9700,388.0,0.44821869662029984,70.0168934781002,0.42461575588522976,0.4389262466520115,右,seq_eth
264,263,9520,380.8,0.8982204629154257,17.983810276134506,-0.8800000000000008,2.2500000000001283,左,seq_eth
266,265,9650,386.0,0.45099889135118704,11.444164346513418,-0.45078138334179757,2.4366023988334002,左,seq_eth
267,268,9590,383.6,0.6747592163134936,9.398874881101705,0.6353605367867385,2.5259280472728647,右,seq_eth
267,263,9730,389.2,0.46957427527495615,45.00000000000006,0.4454772721475254,0.5656854249492793,右,seq_eth
268,267,9520,380.8,0.58309518948453,9.450488186910178,-0.5465148780571415,1.5004166088124509,左,seq_eth
268,262,9580,383.2,0.53851648071345,15.289008158597113,0.40708418648354705,2.4153480598041717,右,seq_eth
268,267,9660,386.4,0.47539457296018944,19.392654477028657,-0.4091291012714705,1.7182840277439582,左,seq_eth
272,263,9520,380.8,1.006230589874905,9.237634028401288,0.7942703473096447,3.186887195995672,右,seq_eth
272,267,9590,383.6,0.21189620100417117,38.52899619938563,-0.20240043692763077,3.8024868507332648,左,seq_eth
275,287,9700,388.0,0.7043436661176129,10.575313344327583,-0.3196130508797728,1.544445693444827,左,seq_eth
276,280,9640,385.6,0.4272001872658761,8.084214011669388,0.32255213075648015,2.6534470505363004,右,seq_eth
279,281,9660,386.4,0.6113100686231169,34.80607791738555,0.3003076923076946,1.62499999999999,右,seq_eth
281,287,9650,386.0,0.21189620100417117,10.097230979389792,-0.20718407230404642,1.4992706560192042,左,seq_eth
296,295,9940,397.6,0.921954445729289,67.01128319791826,-0.16737850579551883,0.4480862082232914,左,seq_eth
300,294,9940,397.6,0.5300943312279431,21.23365306622364,-0.507084092973196,2.3780572427929147,左,seq_eth
303,304,10080,403.2,0.654599113962125,8.079471031820049,0.578231649774016,1.8870032458901553,右,seq_eth
304,303,9990,399.6,0.4535416188179429,9.779622724775777,-0.4531290440916024,1.990602923739414,左,seq_eth
305,310,9960,398.4,0.7294518489934751,15.124871626176628,-0.15831352188519612,3.0738056623670555,左,seq_eth
306,310,9990,399.6,0.8309632964216883,16.618591344893645,-0.7428466131543391,2.9551861193503504,左,seq_eth
307,314,10050,402.0,0.32649655434628994,11.005595921976749,-0.24893806339254307,2.116490314175925,左,seq_eth
308,314,10070,402.8,0.3905124837953326,10.760264543460892,-0.38825699179908474,2.3054961505064107,左,seq_eth
308,313,10100,404.0,0.31144823004794825,14.473080834353595,-0.3114003112492882,2.219410113070713,左,seq_eth
309,314,10100,404.0,0.3935733730830881,19.764400943015858,-0.22539506141317667,2.232746346990757,左,seq_eth
310,312,10060,402.4,0.5189412298131654,8.09016107131714,-0.4191682991797573,2.0886598574205086,左,seq_eth
311,315,10110,404.4,0.532634959423431,12.635478229469243,-0.38731126024196294,2.4682990094394763,左,seq_eth
312,313,10150,406.0,0.5069516742254618,9.716685817785105,-0.26659925104570004,1.8515618407172896,左,seq_eth
313,314,10130,405.2,0.7690253571892152,15.305035234342483,0.7689376275493176,2.173778392569005,右,seq_eth
314,313,10090,403.6,1.003045362882457,9.729290369650698,-0.9792116667332252,2.2715977306732564,左,seq_eth
314,315,10170,406.8,0.6324555320336752,8.52848218178508,-0.5621210109810846,2.1303242124145907,左,seq_eth
319,324,10460,418.4,0.27018512172212583,8.743694460648726,0.21739412258695107,1.6766782637107043,右,seq_eth
319,321,10540,421.6,0.3124099870362663,52.62756405501467,0.22791470848787937,2.1411518512240186,右,seq_eth
319,323,10580,423.2,0.6830812543175221,43.173863247512315,0.30587327487196236,2.0506858608767224,右,seq_eth
320,324,10500,420.0,0.26627053911388643,10.973138912569965,-0.24482907042603677,1.6179655435145397,左,seq_eth
320,324,10550,422.0,0.40999999999999986,8.045099574164482,-0.33671269662288916,1.7269916039171518,左,seq_eth
321,324,10480,419.2,0.7158910531638183,9.450436312623538,0.6013918363647965,1.9569188153829384,右,seq_eth
321,327,10540,421.6,0.3162277660168388,28.441654578755333,-0.3067514631530679,2.131204178393009,左,seq_eth
321,322,10580,423.2,0.9055385138137417,24.866705216946855,-0.8179092844706636,2.1267639737403736,左,seq_eth
322,323,10550,422.0,0.6109828148156055,26.653470519716734,-0.5760506395403492,2.1883926750015728,左,seq_eth
324,320,10530,421.2,0.9451454914456295,19.189900759426337,0.32469213137134767,2.2194101130707,右,seq_eth
324,325,10560,422.4,0.49091750834534287,10.577642087979854,-0.4733033360834157,1.466554209703742,左,seq_eth
325,329,10520,420.8,0.4518849411078001,8.47249588670573,0.3025456987540269,2.0385350131895748,右,seq_eth
326,328,10510,420.4,0.25495097567963926,13.830937928208328,0.17950770566591667,2.4407030237208174,右,seq_eth
326,328,10580,423.2,0.41048751503547554,9.453531815411992,0.404447955714909,2.228964165256972,右,seq_eth
327,328,10530,421.2,0.5818075283115544,8.119522067526532,-0.3819485005072163,2.059505401789441,左,seq_eth
328,329,10650,426.0,0.774144689318476,20.285384408964745,-0.35794426907176463,2.1253308565963356,左,seq_eth
329,328,10500,420.0,0.8802272433866157,12.568504547727883,0.7899835202484615,2.4418230894150943,右,seq_eth
329,328,10580,423.2,0.6080296045424105,15.331535161987517,0.4926048610982224,2.1662900313669473,右,seq_eth
330,331,10590,423.6,0.6158733636065126,11.963468154698205,0.5237301868007109,3.2877138713701504,右,seq_eth
333,332,10690,427.6,0.7930952023559341,9.070982835391106,-0.7122702094318178,3.0732718721258214,左,seq_eth
334,335,10610,424.4,0.30610455730027947,15.962752219146381,-0.27479068953753466,1.534804547816952,左,seq_eth
334,336,10660,426.4,0.590084739677277,8.42831399914516,0.5893969591530721,2.4928021381569527,右,seq_eth
337,336,10610,424.4,0.8095677859203634,10.31410393467624,-0.6969680484022878,2.407929608605494,左,seq_eth
338,337,10610,424.4,0.9000555538409841,13.490751541616817,-0.8794580977272793,2.795755711788616,左,seq_eth
340,341,10890,435.6,0.737563556583431,8.695316963634667,-0.7013805158891214,3.264989471652198,左,seq_eth
342,348,11160,446.4,0.3534119409414457,19.628711465153685,-0.25116898418824174,2.210663079259206,左,seq_eth
342,356,11220,448.8,0.3832753579347361,16.0210189113385,-0.33622880449154713,2.130617574789005,左,seq_eth
345,348,11110,444.4,0.3080584360149876,21.816130909334447,-0.15913949436665248,2.621128096831548,左,seq_eth
345,348,11170,446.8,0.37576588456111865,39.67974050664907,-0.26729043054350143,2.4392942114471916,左,seq_eth
346,342,11130,445.2,0.7532595834106594,9.596311437482399,0.7305401584286257,2.7041634565979327,右,seq_eth
346,347,11170,446.8,0.7338937252763509,8.918977521449591,-0.721243522158011,2.950979710197898,左,seq_eth
347,346,11090,443.6,0.8486459803710851,28.267500902557686,0.7969742404283415,3.205561573266246,右,seq_eth
348,353,11200,448.0,0.6628725367670617,10.40075430019067,0.43734204635119717,2.7349874314155174,右,seq_eth
349,353,11230,449.2,0.737563556583431,11.314727049757323,-0.5074778906338995,2.9912633200705954,左,seq_eth
351,352,11160,446.4,1.0770329614269007,27.44616680159976,1.007042736777621,2.919439158468377,右,seq_eth
352,353,11160,446.4,0.8860022573334675,17.921092187149412,0.8739920041915148,2.5638106404332754,右,seq_eth
352,353,11200,448.0,0.6809552114493287,10.686864740989165,0.6791189224034332,2.73387316823602,右,seq_eth
353,342,11180,447.2,0.351283361405006,10.223074628116763,0.21264762716907104,2.8262718375980214,右,seq_eth
353,352,11290,451.6,0.7021395872616785,11.007927779206767,-0.6539271858577804,2.2204307014630693,左,seq_eth
354,355,11260,450.4,0.5412023651093927,26.294050008873114,-0.21334260310910919,2.67000117041168,左,seq_eth
355,356,11340,453.6,1.141271221051333,69.05517863847467,-0.9023323275285213,2.3133106687169946,左,seq_eth
357,358,11290,451.6,0.8405355435673139,10.418749282551573,0.8287604269558477,1.2357310589282409,右,seq_eth
357,366,11460,458.4,0.43185645763378394,10.544563478486879,0.33070746046502303,1.1985668525368023,右,seq_eth
358,357,11550,462.0,0.6107372593840992,8.437057455764375,-0.6091338288164501,1.1333716292550058,左,seq_eth
360,361,11470,458.8,0.7256031973468696,12.506694625101744,-0.7176896143916461,2.663233467047101,左,seq_eth
361,362,11530,461.2,0.601414998150195,9.780826996155241,0.5232897297488435,2.9560583975963244,右,seq_eth
365,364,11520,460.8,0.7788452991448301,12.962195693866107,-0.7731127457395088,2.7313286601944875,左,seq_eth
366,365,11470,458.8,0.7905694150420949,14.29318725002858,-0.7903744036872967,3.118142475898011,左,seq_eth
23,24,560,22.4,0.8381527307120106,12.779155102916206,0.8025028132475934,1.8270963986610003,右,seq_hotel
24,25,540,21.6,0.5770615218501403,11.837827052508544,-0.5764525661106991,0.6791538853603052,左,seq_hotel
24,25,570,22.8,0.5277309920783505,10.126267015967414,-0.5225219416206875,0.8128845243944549,左,seq_hotel
24,25,720,28.8,0.7694153624668538,10.779234613819,-0.7625571524820497,1.0877873183669677,左,seq_hotel
25,24,500,20.0,0.9489467845985886,25.167870149781635,0.5727564927611031,0.7778174593052047,右,seq_hotel
25,24,680,27.2,0.8962700485902672,8.762971839107252,0.8236141472874985,0.9978883955633505,右,seq_hotel
27,24,620,24.8,1.035760590097924,18.29621839303431,1.035713620023751,1.2165525060596418,右,seq_hotel
36,42,1090,43.6,1.0210778618695053,8.541271190741469,0.9070338235644465,1.452261167972212,右,seq_hotel
37,39,1070,42.8,1.1403946685248927,27.95096902789055,-0.2203886571967616,0.37604022391228376,左,seq_hotel
42,38,1110,44.4,0.8052949770115295,24.262033631941733,-0.7639980506595406,1.3316460678423565,左,seq_hotel
53,52,1490,59.6,0.8700000000000001,8.892790611442479,0.8537871422904035,1.821443452320171,右,seq_hotel
54,53,1530,61.2,0.8709190547921205,8.119546433340759,0.7830533095072109,1.6916153522594815,右,seq_hotel
56,57,1720,68.8,0.3794733192202059,11.096143244142809,0.3005102624578934,0.8285906709588291,右,seq_hotel
59,60,1840,73.6,0.7655063683601854,34.84720254235097,-0.733542790054072,1.3271209439986804,左,seq_hotel
59,63,1930,77.2,0.3962322551231791,26.314030748039613,0.3791498483562035,0.8558621384311871,右,seq_hotel
60,63,1860,74.4,0.2899999999999999,17.440761767415523,0.2205471804932663,1.093303480283495,右,seq_hotel
60,59,1940,77.6,0.8668333173107734,35.076194238120365,0.49436276800990914,0.7775160770042019,右,seq_hotel
62,61,1860,74.4,0.6293647591023825,9.042885598554221,0.6047115972560168,1.450484832736975,右,seq_hotel
63,61,1930,77.2,0.9688137075826291,10.837836593484838,0.8437798511136737,1.4467636296230328,右,seq_hotel
68,69,2150,86.0,0.5341348144429454,8.715018235552463,0.42870460703778623,1.8631710200622764,右,seq_hotel
71,72,2860,114.4,0.7912016177940995,11.290173038254807,-0.7865468280238301,1.5227955378185252,左,seq_hotel
71,72,2900,116.0,0.7792945527847607,11.532216889469765,-0.7774828061418168,1.5934435979977215,左,seq_hotel
72,71,2810,112.4,0.9297311439335566,8.508703316270442,0.8799999999999991,1.462500000000007,右,seq_hotel
