frame,t,follower,leader,dist,lateral,angle,v_follower,v_leader,_seg,scene
7640,305.6,162,163,1.0796758772891057,0.36167897260550486,19.57183694668145,1.0776131031125236,1.2752450744855763,23,seq_hotel
9510,380.4,196,192,2.790161285660741,0.07936810057395352,1.6300386311854158,1.412721221614484,1.6317647655222873,40,seq_hotel
9520,380.8,196,192,2.7740583988085037,0.08505476721769191,1.757008093992578,1.6004393927918619,1.4615915982243257,40,seq_hotel
9530,381.2,196,192,2.6575364531836625,0.10979553956952051,2.3678365881686343,1.6109488663517482,1.5470233514720757,40,seq_hotel
9540,381.6,196,192,2.712489631316588,0.09618751126290698,2.032189930745431,1.5256658382489763,1.7117242768623566,40,seq_hotel
9550,382.0,196,192,2.80713376952364,0.3667230622914298,7.5065586303162934,1.4929521928046636,1.6557192545840347,40,seq_hotel
9560,382.4,196,192,2.852963371654112,0.4453424585224247,8.980494032393212,1.4929521928045475,1.547427300392467,40,seq_hotel
9570,382.8,196,192,2.8617477177417303,0.40115457581191805,8.058156663496321,1.5742061491430954,1.6530275254816411,40,seq_hotel
9580,383.2,196,192,2.9300170647967225,0.5658307987837778,11.134639159463157,1.5150288776125571,1.7007351351694737,40,seq_hotel
10660,426.4,240,236,2.113409567499873,0.11999999999998774,3.2550213883953223,1.212499999999981,0.8544918080356192,52,seq_hotel
10670,426.8,240,236,1.9649936386665479,0.3223365806867091,9.441441822830464,1.2052619009990948,0.8508268037620694,52,seq_hotel
10680,427.2,240,236,1.845670609832643,0.40469478481007215,12.665988084327658,1.2426031144335412,0.8628622427711014,52,seq_hotel
10690,427.6,240,236,1.6732304085211933,0.2934643436350366,10.10123144183644,1.2390772776545997,0.8653936965335344,52,seq_hotel
10700,428.0,240,236,1.528397853963424,0.38216760915603826,14.480150590509327,1.1879604370517394,0.8133649242499178,52,seq_hotel
10710,428.4,240,236,1.40687597178998,0.3038613252033967,12.47320547728726,1.0625735268676708,0.896259588512142,52,seq_hotel
10720,428.8,240,236,1.4024621207005912,0.0494830299500546,2.0219849835431325,0.8715109006776403,0.9132702228803709,52,seq_hotel
10730,429.2,240,236,1.4227438279606062,0.3274265916018607,13.305162274528941,0.8918029490868192,0.8732124598286983,52,seq_hotel
11370,454.8,271,270,2.659116394594265,0.36426622298110695,7.873574349628477,1.7164643893772846,1.601756847964225,59,seq_hotel
11380,455.2,271,270,2.6203053257206497,0.3170213095731861,6.94903396076468,1.652885734102617,1.6132750075544837,59,seq_hotel
11390,455.6,271,270,2.6299999999999994,0.15791008195842504,3.442215285897662,1.6655048033554118,1.6148722859718414,59,seq_hotel
11400,456.0,271,270,2.5823438965405057,0.2424731475544917,5.387812105204544,1.7022503488031153,1.6023907919107283,59,seq_hotel
11410,456.4,271,270,2.5538402455909415,0.025795050210962095,0.5787255656079755,1.6766782637106967,1.5924136554299988,59,seq_hotel
11420,456.8,271,270,2.514478077056947,0.013666618842557404,0.3114139042992766,1.7286645857423992,1.5709272739372508,59,seq_hotel
11430,457.2,271,270,2.4266849816158667,0.10771321486717936,2.544022391977515,1.67574610248688,1.5632997953047667,59,seq_hotel
11440,457.6,271,270,2.424644303810355,0.021636265132091964,0.5112845324444745,1.6523184469102667,1.543636129403533,59,seq_hotel
11450,458.0,271,270,2.340363219673391,0.15190606906748966,3.7215161451229237,1.7132297715135394,1.5790127453571372,59,seq_hotel
11460,458.4,271,270,2.318641843838759,0.14539251193138514,3.5951417962448193,1.5879428516165117,1.6500473478054873,59,seq_hotel
11470,458.8,271,270,2.3867970169245645,0.19844365000095493,4.76920486785086,1.6125484488845567,1.6126937868051423,59,seq_hotel
11480,459.2,271,270,2.3178006816808043,0.3214755696845205,7.9725433464998545,1.7528548142959104,1.5767847031222373,59,seq_hotel
12480,499.2,289,288,1.6814577009250047,0.06999999999999984,2.3859440303890302,1.5249999999998707,1.5882872063955948,61,seq_hotel
12490,499.6,289,288,1.711432148815722,0.06768348791292078,2.2665168445914525,1.555032154008383,1.6386923140113705,61,seq_hotel
12500,500.0,289,288,1.7501142819827509,0.21978068113751797,7.214295149522753,1.5521154918369555,1.696549807698061,61,seq_hotel
12510,500.4,289,288,1.830437106267243,0.09048375348465595,2.8334494047714016,1.5790127453570144,1.6352083200619911,61,seq_hotel
12520,500.8,289,288,1.781263596439337,0.02456464472357528,0.7901666468645274,1.5876476309307126,1.6562853769806587,61,seq_hotel
12530,501.2,289,288,1.8528356645962962,0.08933196330106263,2.763509806743609,1.5322063340163872,1.6682700620702742,61,seq_hotel
12540,501.6,289,288,1.871095935541521,0.006352600410182541,0.19452657919869493,1.534804547817062,1.564498721635758,61,seq_hotel
12550,502.0,289,288,1.8585209172887993,0.11134274937169752,3.434608595508223,1.4942598502269462,1.5182741023939859,61,seq_hotel
12560,502.4,289,288,1.8797074240423692,0.13462699707064313,4.107111827126025,1.4902285898478524,1.4557000034347587,61,seq_hotel
12570,502.8,289,288,1.8284966502567075,0.08973818126343863,2.813067943898624,1.494625789286374,1.4484905936870816,61,seq_hotel
12580,503.2,289,288,1.8405433980213564,0.10112727035384955,3.149659532346388,1.4165318563307905,1.432327651063108,61,seq_hotel
12590,503.6,289,288,1.841140950606444,0.30499966138485735,9.535459060450222,1.512706597460325,1.332760293526158,61,seq_hotel
12600,504.0,289,288,1.7265283084849783,0.582994632009707,19.73490437882862,1.5521154918369553,1.2196951463378745,61,seq_hotel
12850,514.0,300,299,1.2758134659894447,0.45216126739147255,20.757299400770094,1.9000411179762426,1.889485710451499,63,seq_hotel
12860,514.4,300,299,1.1204017136723774,0.09885345427106057,5.061809550074736,1.8284641779374244,1.853417451628313,63,seq_hotel
12870,514.8,300,299,0.9527329111561121,0.39864970286962226,24.735352223214015,1.90016446656579,1.7699752823131316,63,seq_hotel
12790,511.6,301,299,1.7295664196555158,0.3604210984350503,12.027908796650095,1.8776647730626468,1.952562418976773,64,seq_hotel
12800,512.0,301,299,1.7585505395068968,0.3816947662317238,12.535869927717155,1.8764994004796272,1.9389510695219785,64,seq_hotel
12810,512.4,301,299,1.7778920102188431,0.39639274275120073,12.882747432935375,2.013470263003768,1.9000411179762426,64,seq_hotel
12820,512.8,301,299,1.661384964419746,0.3405450145063118,11.82812829473664,2.0393779688913534,1.8631710200621472,64,seq_hotel
12830,513.2,301,299,1.6161683080669538,0.34000000000002334,12.144278049567859,1.9124999999998327,1.8248287590893073,64,seq_hotel
12840,513.6,301,299,1.529477034806342,0.23021568142255433,8.657016970847666,1.88898947853089,1.8104730044936799,64,seq_hotel
12850,514.0,301,299,1.441700384962146,0.0408024291419687,1.6217788455425133,1.8503800285347844,1.889485710451499,64,seq_hotel
12860,514.4,301,299,1.4705441169852744,0.4628042381797853,18.34368936277697,2.0251543151079794,1.853417451628313,64,seq_hotel
13150,526.0,306,304,2.191346617949794,0.43553317879996645,11.46395301569257,1.6313338101076382,1.7564168070251303,65,seq_hotel
13160,526.4,306,304,2.1898401768165647,0.15017659802403516,3.9323619180517135,1.5265361115939133,1.764095022950962,65,seq_hotel
13170,526.8,306,304,2.305666931714119,0.3094431289252089,7.712929726267886,1.4837136684682435,1.6912458425668038,65,seq_hotel
13180,527.2,306,304,2.3256181973832244,0.22366792965137128,5.518991633744521,1.642501902586278,1.789072734686755,65,seq_hotel
13190,527.6,306,304,2.392822601030005,0.1343838397778644,3.2194948968526753,1.707794630510452,1.5875492118357413,65,seq_hotel
13200,528.0,306,304,2.1945614596087304,0.408338201110901,10.723419822774858,1.7001838135920273,1.3002403623946572,65,seq_hotel
15150,606.0,348,347,2.967305174733465,0.41127519914026894,7.966973048291349,1.6132750075546,1.3375000000000763,69,seq_hotel
15160,606.4,348,347,2.8171084466168494,0.4331081230288143,8.843848533429814,1.7016536075242605,1.4000558024593956,69,seq_hotel
15170,606.8,348,347,2.735141678231678,0.545580101413948,11.505997527547683,1.7286645857422773,1.3880066642490516,69,seq_hotel
15920,636.8,359,360,2.3522754940695187,0.19622740671324634,4.785189130643759,1.337733624455777,1.1752659273540502,72,seq_hotel
15930,637.2,359,360,2.2272853431924706,0.16068957706851889,4.137251814290881,1.4375543467986232,1.1928170438083858,72,seq_hotel
15940,637.6,359,360,2.1445745498816304,0.41328317439516027,11.111039367309306,1.4620725871174263,1.0920164833921404,72,seq_hotel
15950,638.0,359,360,1.9021303845951258,0.10775230369678818,3.247442453009458,1.3375584099396203,1.03983171715433,72,seq_hotel
15960,638.4,359,360,1.890026454841307,0.02733829906052458,0.8287840501726333,1.3625573382431324,1.0660968530110795,72,seq_hotel
15970,638.8,359,360,1.6602710622064099,0.26445793616377067,9.165455540701009,1.4142135623730177,1.1011357772771344,72,seq_hotel
15980,639.2,359,360,1.6551132891738864,0.20759936363554848,7.2055362010008,1.3264732375738892,1.140243943198004,72,seq_hotel
15990,639.6,359,360,1.5160804727981954,0.3455910583557459,13.176429633098175,1.4138820672178534,1.1131318430447228,72,seq_hotel
16020,640.8,364,362,1.5190786681406598,0.07792224718707591,2.9403191757157714,1.5592466129509137,1.3536986370679573,73,seq_hotel
16030,641.2,364,362,1.4611296999240007,0.16564814651643886,6.50961303025259,1.5431805629930608,1.4254933356560004,73,seq_hotel
16040,641.6,364,362,1.4401388821915753,0.2643751620858975,10.578130584546548,1.4713938969562999,1.4258769231600008,73,seq_hotel
16050,642.0,364,362,1.4312581877495059,0.3434549309097724,13.884600823734125,1.632674186725662,1.3877252069484862,73,seq_hotel
16260,650.4,372,374,1.724093964956667,0.5190748301018676,17.521945956106592,1.726629664983299,1.8845589669735485,76,seq_hotel
16270,650.8,372,374,1.6857342613828548,0.35426412517019007,12.131388563082254,1.7254075605489467,1.8705781191918491,76,seq_hotel
16280,651.2,372,374,1.7006469357276965,0.17792403260806378,6.005353199304151,1.7500446422875824,1.954002302966471,76,seq_hotel
16190,647.6,375,372,2.396330528120026,0.5747486571548983,13.877411079346286,1.1500679327762127,1.539328181383122,79,seq_hotel
16200,648.0,375,372,2.5272316870441465,0.37799169669752974,8.601862733720212,1.2811127975319687,1.5129648046138617,79,seq_hotel
16210,648.4,375,372,2.553624874565566,0.18195841233507232,4.086070561205435,1.3210436215357153,1.5762395915596976,79,seq_hotel
16220,648.8,375,372,2.6977953962448673,0.5230129523825687,11.178532631368128,1.3630159573532636,1.737679846807064,79,seq_hotel
16630,665.2,391,392,2.902085457046364,0.4608729175747769,9.137685669243046,1.0198039027184658,0.8016584372411112,86,seq_hotel
16640,665.6,391,392,2.5290709756746645,0.12322918975131425,2.7928473772025426,0.9514791116993073,0.741303750159179,86,seq_hotel
16650,666.0,391,392,2.28232337761326,0.3116802200741847,7.848992399856518,0.8682777493406626,0.6791538853603448,86,seq_hotel
16660,666.4,391,392,2.0315757431117354,0.4158950175206896,11.81284443640463,0.8262301434830841,0.6852235036833261,86,seq_hotel
